Year,Type,OdName,AreaName,RegName,DevName,Count
1990,Emigrants,Niger,Africa,Western Africa,Developing regions,0
1990,Emigrants,Nigeria,Africa,Western Africa,Developing regions,2
1990,Emigrants,Niue,Oceania,Polynesia,Developing regions,94
1990,Emigrants,Northern Mariana Islands,Oceania,Micronesia,Developing regions,6
1990,Emigrants,Norway,Europe,Northern Europe,Developed regions,20
1990,Emigrants,Oman,Asia,Western Asia,Developing regions,16
1990,Emigrants,Pakistan,Asia,Southern Asia,Developing regions,25
1990,Emigrants,Palau,Oceania,Micronesia,Developing regions,6
1990,Emigrants,Panama,Latin America and the Caribbean,Central America,Developing regions,0
1990,Emigrants,Papua New Guinea,Oceania,Melanesia,Developing regions,378
1990,Emigrants,Paraguay,Latin America and the Caribbean,South America,Developing regions,11
1990,Emigrants,Peru,Latin America and the Caribbean,South America,Developing regions,10
1990,Emigrants,Philippines,Asia,South-Eastern Asia,Developing regions,142
1990,Emigrants,Poland,Europe,Eastern Europe,Developed regions,15
1990,Emigrants,Portugal,Europe,Southern Europe,Developed regions,4
1990,Emigrants,Puerto Rico,Latin America and the Caribbean,Caribbean,Developing regions,0
1990,Emigrants,Qatar,Asia,Western Asia,Developing regions,5
1990,Emigrants,Republic of Korea,Asia,Eastern Asia,Developing regions,42
1990,Emigrants,Republic of Moldova,Europe,Eastern Europe,Developed regions,0
1990,Emigrants,Réunion,Africa,Eastern Africa,Developing regions,0
1990,Emigrants,Romania,Europe,Eastern Europe,Developed regions,1
1990,Emigrants,Russian Federation,Europe,Eastern Europe,Developed regions,0
1990,Emigrants,Rwanda,Africa,Eastern Africa,Developing regions,0
1990,Emigrants,Saint Helena,Africa,Western Africa,Developing regions,0
1990,Emigrants,Saint Kitts and Nevis,Latin America and the Caribbean,Caribbean,Developing regions,0
1990,Emigrants,Saint Lucia,Latin America and the Caribbean,Caribbean,Developing regions,0
1990,Emigrants,Saint Pierre and Miquelon,Northern America,Northern America,Developed regions,0
1990,Emigrants,Saint Vincent and the Grenadines,Latin America and the Caribbean,Caribbean,Developing regions,0
1990,Emigrants,Samoa,Oceania,Polynesia,Developing regions,905
1990,Emigrants,San Marino,Europe,Southern Europe,Developed regions,0
1990,Emigrants,Sao Tome and Principe,Africa,Middle Africa,Developing regions,0
1990,Emigrants,Saudi Arabia,Asia,Western Asia,Developing regions,88
1990,Emigrants,Senegal,Africa,Western Africa,Developing regions,0
1990,Emigrants,Serbia,Europe,Southern Europe,Developed regions,0
1990,Emigrants,Seychelles,Africa,Eastern Africa,Developing regions,4
1990,Emigrants,Sierra Leone,Africa,Western Africa,Developing regions,0
1990,Emigrants,Singapore,Asia,South-Eastern Asia,Developing regions,294
1990,Emigrants,Slovakia,Europe,Eastern Europe,Developed regions,0
1990,Emigrants,Slovenia,Europe,Southern Europe,Developed regions,0
1990,Emigrants,Solomon Islands,Oceania,Melanesia,Developing regions,70
1990,Emigrants,Somalia,Africa,Eastern Africa,Developing regions,0
1990,Emigrants,South Africa,Africa,Southern Africa,Developing regions,118
1990,Emigrants,Spain,Europe,Southern Europe,Developed regions,23
1990,Emigrants,Sri Lanka,Asia,Southern Asia,Developing regions,14
1990,Emigrants,State of Palestine,Asia,Western Asia,Developing regions,0
1990,Emigrants,Sudan,Africa,Northern Africa,Developing regions,4
1990,Emigrants,Suriname,Latin America and the Caribbean,South America,Developing regions,1
1990,Emigrants,Swaziland,Africa,Southern Africa,Developing regions,0
1990,Emigrants,Sweden,Europe,Northern Europe,Developed regions,115
1990,Emigrants,Switzerland,Europe,Western Europe,Developed regions,186
1990,Emigrants,Syrian Arab Republic,Asia,Western Asia,Developing regions,0
1990,Emigrants,Tajikistan,Asia,Central Asia,Developing regions,0
1990,Emigrants,Thailand,Asia,South-Eastern Asia,Developing regions,136
1990,Emigrants,The former Yugoslav Republic of Macedonia,Europe,Southern Europe,Developed regions,0
1990,Emigrants,Timor-Leste,Asia,South-Eastern Asia,Developing regions,0
1990,Emigrants,Togo,Africa,Western Africa,Developing regions,0
1990,Emigrants,Tokelau,Oceania,Polynesia,Developing regions,16
1990,Emigrants,Tonga,Oceania,Polynesia,Developing regions,403
1990,Emigrants,Trinidad and Tobago,Latin America and the Caribbean,Caribbean,Developing regions,2
1990,Emigrants,Tunisia,Africa,Northern Africa,Developing regions,0
1990,Emigrants,Turkey,Asia,Western Asia,Developing regions,15
1990,Emigrants,Turkmenistan,Asia,Central Asia,Developing regions,0
1990,Emigrants,Turks and Caicos Islands,Latin America and the Caribbean,Caribbean,Developing regions,0
1990,Emigrants,Tuvalu,Oceania,Polynesia,Developing regions,6
1990,Emigrants,Uganda,Africa,Eastern Africa,Developing regions,10
1990,Emigrants,Ukraine,Europe,Eastern Europe,Developed regions,0
1990,Emigrants,United Arab Emirates,Asia,Western Asia,Developing regions,23
1990,Emigrants,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Developed regions,12878
1990,Emigrants,United Republic of Tanzania,Africa,Eastern Africa,Developing regions,20
1990,Emigrants,United States of America,Northern America,Northern America,Developed regions,2104
1990,Emigrants,United States Virgin Islands,Latin America and the Caribbean,Caribbean,Developing regions,1
1990,Emigrants,Uruguay,Latin America and the Caribbean,South America,Developing regions,6
1990,Emigrants,Uzbekistan,Asia,Central Asia,Developing regions,0
1990,Emigrants,Vanuatu,Oceania,Melanesia,Developing regions,63
1990,Emigrants,Venezuela (Bolivarian Republic of),Latin America and the Caribbean,South America,Developing regions,9
1990,Emigrants,Viet Nam,Asia,South-Eastern Asia,Developing regions,3
1990,Emigrants,Wallis and Futuna Islands,Oceania,Polynesia,Developing regions,0
1990,Emigrants,Western Sahara,Africa,Northern Africa,Developing regions,0
1990,Emigrants,Yemen,Asia,Western Asia,Developing regions,0
1990,Emigrants,Zambia,Africa,Eastern Africa,Developing regions,9
1990,Emigrants,Zimbabwe,Africa,Eastern Africa,Developing regions,19
1990,Emigrants,Unknown,Unknown,Unknown,Unknown,3571
1990,Immigrants,Afghanistan,Asia,Southern Asia,Developing regions,1
1990,Immigrants,Albania,Europe,Southern Europe,Developed regions,1
1990,Immigrants,Algeria,Africa,Northern Africa,Developing regions,1
1990,Immigrants,American Samoa,Oceania,Polynesia,Developing regions,70
1990,Immigrants,Andorra,Europe,Southern Europe,Developed regions,0
1990,Immigrants,Angola,Africa,Middle Africa,Developing regions,0
1990,Immigrants,Anguilla,Latin America and the Caribbean,Caribbean,Developing regions,3
1990,Immigrants,Antigua and Barbuda,Latin America and the Caribbean,Caribbean,Developing regions,0
1990,Immigrants,Argentina,Latin America and the Caribbean,South America,Developing regions,33
1990,Immigrants,Armenia,Asia,Western Asia,Developing regions,0
1990,Immigrants,Aruba,Latin America and the Caribbean,Caribbean,Developing regions,0
1990,Immigrants,Australia,Oceania,Australia and New Zealand,Developed regions,18669
1990,Immigrants,Austria,Europe,Western Europe,Developed regions,63
1990,Immigrants,Azerbaijan,Asia,Western Asia,Developing regions,0
1990,Immigrants,Bahamas,Latin America and the Caribbean,Caribbean,Developing regions,5
1990,Immigrants,Bahrain,Asia,Western Asia,Developing regions,26
1990,Immigrants,Bangladesh,Asia,Southern Asia,Developing regions,10
1990,Immigrants,Barbados,Latin America and the Caribbean,Caribbean,Developing regions,2
1990,Immigrants,Belarus,Europe,Eastern Europe,Developed regions,0
1990,Immigrants,Belgium,Europe,Western Europe,Developed regions,35
1990,Immigrants,Belize,Latin America and the Caribbean,Central America,Developing regions,0
1990,Immigrants,Benin,Africa,Western Africa,Developing regions,2
1990,Immigrants,Bermuda,Northern America,Northern America,Developed regions,6
1990,Immigrants,Bhutan,Asia,Southern Asia,Developing regions,3
1990,Immigrants,Bolivia (Plurinational State of),Latin America and the Caribbean,South America,Developing regions,8
1990,Immigrants,Bosnia and Herzegovina,Europe,Southern Europe,Developed regions,0
1990,Immigrants,Botswana,Africa,Southern Africa,Developing regions,16
1990,Immigrants,Brazil,Latin America and the Caribbean,South America,Developing regions,44
1990,Immigrants,British Virgin Islands,Latin America and the Caribbean,Caribbean,Developing regions,2
1990,Immigrants,Brunei Darussalam,Asia,South-Eastern Asia,Developing regions,110
1990,Immigrants,Bulgaria,Europe,Eastern Europe,Developed regions,2
1990,Immigrants,Burkina Faso,Africa,Western Africa,Developing regions,0
1990,Immigrants,Burundi,Africa,Eastern Africa,Developing regions,0
1990,Immigrants,Cabo Verde,Africa,Western Africa,Developing regions,0
1990,Immigrants,Cambodia,Asia,South-Eastern Asia,Developing regions,18
1990,Immigrants,Cameroon,Africa,Middle Africa,Developing regions,6
1990,Immigrants,Canada,Northern America,Northern America,Developed regions,969
1990,Immigrants,Cayman Islands,Latin America and the Caribbean,Caribbean,Developing regions,0
1990,Immigrants,Central African Republic,Africa,Middle Africa,Developing regions,0
1990,Immigrants,Chad,Africa,Middle Africa,Developing regions,0
1990,Immigrants,Chile,Latin America and the Caribbean,South America,Developing regions,46
1990,Immigrants,China,Asia,Eastern Asia,Developing regions,509
1990,Immigrants,"China, Hong Kong Special Administrative Region",Asia,Eastern Asia,Developing regions,2455
1990,Immigrants,"China, Macao Special Administrative Region",Asia,Eastern Asia,Developing regions,39
1990,Immigrants,Colombia,Latin America and the Caribbean,South America,Developing regions,9
1990,Immigrants,Comoros,Africa,Eastern Africa,Developing regions,0
1990,Immigrants,Congo,Africa,Middle Africa,Developing regions,0
1990,Immigrants,Cook Islands,Oceania,Polynesia,Developing regions,342
1990,Immigrants,Costa Rica,Latin America and the Caribbean,Central America,Developing regions,10
1990,Immigrants,Côte d'Ivoire,Africa,Western Africa,Developing regions,3
1990,Immigrants,Croatia,Europe,Southern Europe,Developed regions,0
1990,Immigrants,Cuba,Latin America and the Caribbean,Caribbean,Developing regions,1
1990,Immigrants,Cyprus,Asia,Western Asia,Developing regions,11
1990,Immigrants,Czech Republic,Europe,Eastern Europe,Developed regions,0
1990,Immigrants,Democratic People's Republic of Korea,Asia,Eastern Asia,Developing regions,0
1990,Immigrants,Democratic Republic of the Congo,Africa,Middle Africa,Developing regions,3
1990,Immigrants,Denmark,Europe,Northern Europe,Developed regions,106
1990,Immigrants,Djibouti,Africa,Eastern Africa,Developing regions,3
1990,Immigrants,Dominica,Latin America and the Caribbean,Caribbean,Developing regions,3
1990,Immigrants,Dominican Republic,Latin America and the Caribbean,Caribbean,Developing regions,0
1990,Immigrants,Ecuador,Latin America and the Caribbean,South America,Developing regions,20
1990,Immigrants,Egypt,Africa,Northern Africa,Developing regions,9
1990,Immigrants,El Salvador,Latin America and the Caribbean,Central America,Developing regions,4
1990,Immigrants,Equatorial Guinea,Africa,Middle Africa,Developing regions,0
1990,Immigrants,Eritrea,Africa,Eastern Africa,Developing regions,0
1990,Immigrants,Estonia,Europe,Northern Europe,Developed regions,0
1990,Immigrants,Ethiopia,Africa,Eastern Africa,Developing regions,3
1990,Immigrants,Faeroe Islands,Europe,Northern Europe,Developed regions,1
1990,Immigrants,Falkland Islands (Malvinas),Latin America and the Caribbean,South America,Developing regions,4
1990,Immigrants,Fiji,Oceania,Melanesia,Developing regions,1468
1990,Immigrants,Finland,Europe,Northern Europe,Developed regions,42
1990,Immigrants,France,Europe,Western Europe,Developed regions,155
1990,Immigrants,French Guiana,Latin America and the Caribbean,South America,Developing regions,0
1990,Immigrants,French Polynesia,Oceania,Polynesia,Developing regions,26
1990,Immigrants,Gabon,Africa,Middle Africa,Developing regions,2
1990,Immigrants,Gambia,Africa,Western Africa,Developing regions,0
1990,Immigrants,Georgia,Asia,Western Asia,Developing regions,0
1990,Immigrants,Germany,Europe,Western Europe,Developed regions,551
1990,Immigrants,Ghana,Africa,Western Africa,Developing regions,4
1990,Immigrants,Gibraltar,Europe,Southern Europe,Developed regions,1
1990,Immigrants,Greece,Europe,Southern Europe,Developed regions,146
1990,Immigrants,Greenland,Northern America,Northern America,Developed regions,1
1990,Immigrants,Grenada,Latin America and the Caribbean,Caribbean,Developing regions,0
1990,Immigrants,Guadeloupe,Latin America and the Caribbean,Caribbean,Developing regions,0
1990,Immigrants,Guam,Oceania,Micronesia,Developing regions,7
1990,Immigrants,Guatemala,Latin America and the Caribbean,Central America,Developing regions,2
1990,Immigrants,Guinea,Africa,Western Africa,Developing regions,0
1990,Immigrants,Guinea-Bissau,Africa,Western Africa,Developing regions,0
1990,Immigrants,Guyana,Latin America and the Caribbean,South America,Developing regions,5
1990,Immigrants,Haiti,Latin America and the Caribbean,Caribbean,Developing regions,0
1990,Immigrants,Holy See,Europe,Southern Europe,Developed regions,0
1990,Immigrants,Honduras,Latin America and the Caribbean,Central America,Developing regions,2
1990,Immigrants,Hungary,Europe,Eastern Europe,Developed regions,7
1990,Immigrants,Iceland,Europe,Northern Europe,Developed regions,21
1990,Immigrants,India,Asia,Southern Asia,Developing regions,251
1990,Immigrants,Indonesia,Asia,South-Eastern Asia,Developing regions,292
1990,Immigrants,Iran (Islamic Republic of),Asia,Southern Asia,Developing regions,130
1990,Immigrants,Iraq,Asia,Western Asia,Developing regions,1
1990,Immigrants,Ireland,Europe,Northern Europe,Developed regions,89
1990,Immigrants,Israel,Asia,Western Asia,Developing regions,88
1990,Immigrants,Italy,Europe,Southern Europe,Developed regions,60
1990,Immigrants,Jamaica,Latin America and the Caribbean,Caribbean,Developing regions,2
1990,Immigrants,Japan,Asia,Eastern Asia,Developed regions,1982
1990,Immigrants,Jordan,Asia,Western Asia,Developing regions,6
1990,Immigrants,Kazakhstan,Asia,Central Asia,Developing regions,0
1990,Immigrants,Kenya,Africa,Eastern Africa,Developing regions,33
1990,Immigrants,Kiribati,Oceania,Micronesia,Developing regions,23
1990,Immigrants,Kuwait,Asia,Western Asia,Developing regions,11
1990,Immigrants,Kyrgyzstan,Asia,Central Asia,Developing regions,0
1990,Immigrants,Lao People's Democratic Republic,Asia,South-Eastern Asia,Developing regions,2
1990,Immigrants,Latvia,Europe,Northern Europe,Developed regions,0
1990,Immigrants,Lebanon,Asia,Western Asia,Developing regions,15
1990,Immigrants,Lesotho,Africa,Southern Africa,Developing regions,0
1990,Immigrants,Liberia,Africa,Western Africa,Developing regions,1
1990,Immigrants,Libya,Africa,Northern Africa,Developing regions,2
1990,Immigrants,Liechtenstein,Europe,Western Europe,Developed regions,0
1990,Immigrants,Lithuania,Europe,Northern Europe,Developed regions,0
1990,Immigrants,Luxembourg,Europe,Western Europe,Developed regions,1
1990,Immigrants,Madagascar,Africa,Eastern Africa,Developing regions,0
1990,Immigrants,Malawi,Africa,Eastern Africa,Developing regions,7
1990,Immigrants,Malaysia,Asia,South-Eastern Asia,Developing regions,1307
1990,Immigrants,Maldives,Asia,Southern Asia,Developing regions,5
1990,Immigrants,Mali,Africa,Western Africa,Developing regions,0
